"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"18157","서울특별시 강남구 개포동","1237-8","1237","0008","YH빌리지","27.4800","11.5500","202304","01","39,900","3","-","-","2017","논현로20길 22","-","중개거래","서울 서초구","-"
"18158","서울특별시 서초구 양재동","116-12","0116","0012","양재더힐스","29.9400","17.7700","202304","01","68,000","6","-","-","2022","양재천로3길 22","-","직거래","-","-"
"18159","서울특별시 관악구 신림동","610-146","0610","0146","미리내아트빌라","40.4100","22.0600","202304","01","17,800","3","-","-","1993","법원단지21길 5","-","중개거래","서울 관악구","-"
"18160","서울특별시 서초구 양재동","392-18","0392","0018","일조파크뷰","19.5800","10.5700","202304","01","25,500","4","-","-","2014","논현로7길 30","-","중개거래","서울 서초구","-"
"18161","서울특별시 강동구 성내동","387","0387","0000","송림하우스","46.7500","33.0600","202304","01","35,000","3","-","-","2008","양재대로101길 31","-","중개거래","서울 강동구","-"
"18162","서울특별시 동작구 상도동","214-117","0214","0117","대왕주택(214-117)","29.8900","24.1300","202304","01","20,000","2","-","-","2014","양녕로26길 87","-","중개거래","서울 동작구","-"
"18163","서울특별시 동작구 상도동","299-17","0299","0017","우현캐슬","35.6500","23.6000","202304","01","28,000","5","-","-","2013","국사봉12길 8-1","-","중개거래","서울 동작구","-"
"18164","서울특별시 강동구 천호동","332-5","0332","0005","(332-5)","56.1400","21.9500","202304","01","27,000","4","-","-","2001","올림픽로83길 18","-","중개거래","서울 강동구","-"
"18165","서울특별시 서초구 양재동","270","0270","0000","노블레스","41.1600","25.6000","202304","01","57,000","3","-","-","2016","언남11길 20","-","중개거래","서울 서초구","-"
"18166","서울특별시 동작구 대방동","32-11","0032","0011","미송빌라트","51.8600","25.4170","202304","01","90,000","-1","-","-","1995","등용로12길 17","-","중개거래","서울 동작구","-"
"18167","서울특별시 영등포구 영등포동7가","94-52","0094","0052","루브르씨티","29.9900","7.0700","202304","01","35,500","10","-","-","2019","버드나루로 81","-","중개거래","서울 영등포구","-"
"18168","서울특별시 송파구 가락동","29","0029","0000","파크뷰","45.8600","28.4300","202304","01","38,000","5","-","-","2014","오금로34길 29","-","중개거래","서울 송파구","-"
"18169","서울특별시 강서구 화곡동","866-14","0866","0014","성우하이츠빌라","50.4500","22.1200","202304","01","16,000","4","-","-","2002","곰달래로49길 59","-","직거래","-","-"
"18170","서울특별시 강동구 천호동","332-5","0332","0005","(332-5)","56.1400","21.9500","202304","01","27,000","4","-","-","2001","올림픽로83길 18","20230519","중개거래","서울 강동구","-"
"18171","서울특별시 강동구 천호동","326-29","0326","0029","신안아트빌(C동)","43.7500","24.7500","202304","01","23,600","4","-","-","2012","천중로 11-5","-","중개거래","서울 강동구","-"
"18172","서울특별시 강서구 화곡동","46-18","0046","0018","한울자이빌(46-64)","40.1100","23.4000","202304","01","15,900","5","-","-","2008","까치산로14길 49-22","-","중개거래","서울 강서구","-"
"18173","서울특별시 구로구 구로동","745-13","0745","0013","(745-13)","41.3300","12.2600","202304","01","20,500","3","-","-","1994","구로동로12길 24","-","중개거래","서울 구로구","-"
"18174","서울특별시 송파구 삼전동","67-15","0067","0015","토브마스터클래스","28.9900","20.0500","202304","01","40,000","3","-","-","2019","삼학사로3길 35","-","중개거래","서울 송파구","-"
"18175","서울특별시 구로구 항동","1-5","0001","0005","그린빌라","116.3500","277.4200","202303","31","179,000","1","-","-","1983","연동로 287","-","중개거래","서울 구로구","-"
"18176","서울특별시 강동구 천호동","337-9","0337","0009","(337-9)","40.8000","26.0900","202303","31","19,100","-1","-","-","1986","올림픽로79길 47","-","중개거래","서울 송파구","-"
"18177","서울특별시 강동구 천호동","302-1","0302","0001","아띠랑스로즈타운","29.5500","19.8400","202303","31","36,500","5","-","-","2021","천중로17길 38","-","직거래","-","-"
"18178","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","56.2100","38.6970","202303","31","64,600","5","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18179","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","27.9400","19.2349","202303","31","42,900","5","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18180","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","29.8500","20.5498","202303","31","43,200","4","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18181","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","27.9400","19.2349","202303","31","42,700","4","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18182","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","41.1200","28.3086","202303","31","56,900","6","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18183","서울특별시 금천구 독산동","1022-101","1022","0101","참존빌리지","24.6700","15.5560","202303","31","32,800","2","-","-","2023","독산로70길 15-8","-","직거래","-","-"
"18184","서울특별시 금천구 독산동","1020-8","1020","0008","매일플러스빌","84.8300","52.2700","202303","31","39,000","2","-","-","2005","독산로72길 11-19","-","중개거래","서울 금천구","-"
"18185","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","29.4400","20.2676","202303","31","43,150","2","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18186","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","27.9400","19.2349","202303","31","42,300","2","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18187","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","40.4300","27.8336","202303","31","53,050","6","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18188","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","29.8500","20.5498","202303","31","42,800","2","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18189","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","29.4400","20.2676","202303","31","43,800","5","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18190","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","28.8100","19.8338","202303","31","42,600","2","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18191","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","29.4400","20.2676","202303","31","43,600","3","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18192","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","29.8500","20.5498","202303","31","43,200","3","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18193","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","28.8100","19.8338","202303","31","43,050","4","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18194","서울특별시 강남구 대치동","919-26","0919","0026","썬빌리지","47.4500","30.2200","202303","31","75,000","4","-","-","2012","역삼로70길 20","-","직거래","-","-"
"18195","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","29.4400","20.2676","202303","31","43,600","4","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18196","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","27.9400","19.2349","202303","31","42,700","3","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18197","서울특별시 강동구 고덕동","271-1","0271","0001","연희펠리시티고덕2차","28.8100","19.8338","202303","31","43,050","3","-","-","2022","아리수로74길 13","-","중개거래","서울 도봉구","-"
"18198","서울특별시 양천구 신월동","984-3","0984","0003","일호주택","41.5000","28.2100","202303","31","8,500","-1","-","-","1988","신월로7길 12-1","-","중개거래","인천 남동구","-"
"18199","서울특별시 금천구 시흥동","862-2","0862","0002","한백아트(862-2)","46.8600","27.1700","202303","31","24,500","5","-","-","2012","독산로45길 15","-","중개거래","서울 금천구","-"
"18200","서울특별시 강서구 등촌동","365-220","0365","0220","양지샤인빌","43.8000","28.3200","202303","31","32,000","3","-","-","2016","공항대로58가길 62-5","-","중개거래","서울 강서구","-"
"18201","서울특별시 서초구 양재동","286-4","0286","0004","해주빌라","30.5700","20.0500","202303","31","42,800","2","-","-","1993","논현로11길 16-7","-","중개거래","서울 서초구","-"
"18202","서울특별시 서초구 양재동","274-4","0274","0004","양재리치빌","29.9700","17.6100","202303","31","40,500","5","-","-","2015","마방로10길 34-2","-","중개거래","서울 관악구","-"
"18203","서울특별시 송파구 삼전동","103-6","0103","0006","현대아트","82.8200","44.5200","202303","31","68,500","1","-","-","1998","삼학사로13길 32","-","중개거래","서울 송파구","-"
"18204","서울특별시 송파구 삼전동","170-3","0170","0003","한승리치빌","26.7100","16.7000","202303","31","40,000","2","-","-","2020","백제고분로32길 40-19","-","중개거래","서울 강남구","-"
"18205","서울특별시 구로구 개봉동","463-5","0463","0005","더시그니처","46.7400","43.8000","202303","31","29,800","2","-","-","2021","경인로35길 52-10","-","직거래","-","-"
"18206","서울특별시 구로구 개봉동","310-36","0310","0036","진원홈타운(310-36)","43.7400","22.5200","202303","31","18,000","4","-","-","2002","서해안로34길 22-2","-","중개거래","서울 구로구","-"
"18207","서울특별시 금천구 시흥동","936-10","0936","0010","정원빌라","37.4100","29.0700","202303","31","12,600","-1","-","-","1993","독산로2길 14","20230522","중개거래","서울 금천구","-"
"18208","서울특별시 관악구 신림동","1628-78","1628","0078","그린빌","43.5400","24.7990","202303","31","20,000","3","-","-","2003","문성로29길 15","-","직거래","-","-"
"18209","서울특별시 관악구 신림동","1563-4","1563","0004","미리내빌라","36.0700","18.1000","202303","31","16,000","2","-","-","1993","미성7길 24","-","중개거래","부산 연제구","-"
"18210","서울특별시 관악구 신림동","506-1","0506","0001","반석빌라(506-1)","71.4600","40.0600","202303","31","39,000","4","-","-","1997","남부순환로157길 39","-","중개거래","서울 관악구","-"
"18211","서울특별시 관악구 신림동","1566-2","1566","0002","에덴빌","32.3100","26.6800","202303","31","27,500","5","-","-","2016","난곡로64가길 39-3","20230403","중개거래","서울 관악구 서울 동작구","-"
"18212","서울특별시 관악구 신림동","1566-2","1566","0002","에덴빌","32.3100","26.6800","202303","31","27,500","5","-","-","2016","난곡로64가길 39-3","-","중개거래","서울 관악구 서울 동작구","-"
"18213","서울특별시 구로구 오류동","168-28","0168","0028","인창주택A동","56.2200","51.1250","202303","31","38,000","2","-","-","1991","오류로 54-32","-","중개거래","서울 구로구","-"
"18214","서울특별시 강동구 명일동","332-3","0332","0003","아름누리","48.8600","23.6200","202303","31","40,000","6","-","-","2014","상암로51길 46","-","중개거래","서울 강동구","-"
"18215","서울특별시 송파구 방이동","170","0170","0000","한양올림픽프라자","82.8000","65.2670","202303","31","49,000","3","-","-","1990","오금로23길 70","-","직거래","-","-"
"18216","서울특별시 구로구 온수동","23","0023","0000","아델리안","36.5100","22.4910","202303","31","28,500","6","-","-","2019","부일로1길 8","-","중개거래","서울 구로구","-"
"18217","서울특별시 관악구 봉천동","41-96","0041","0096","대동빌라","41.0200","26.5000","202303","31","20,500","2","-","-","1989","은천로39길 93","-","중개거래","서울 관악구","-"
"18218","서울특별시 강서구 화곡동","1033-49","1033","0049","인창빌라나동","35.3700","28.6700","202303","31","17,600","-1","-","-","1991","강서로33가길 35","-","중개거래","서울 강서구","-"
"18219","서울특별시 강서구 화곡동","341-43","0341","0043","건형빌라(341-43)","52.6500","25.6800","202303","31","26,500","3","-","-","2000","강서로12길 15-18","-","중개거래","서울 강서구","-"
"18220","서울특별시 강서구 화곡동","105-32","0105","0032","한울테라리움","63.4400","40.3000","202303","31","29,500","2","-","-","2007","까치산로4길 30-20","-","중개거래","서울 강서구","-"
"18221","서울특별시 강서구 화곡동","56-10","0056","0010","송천빌라","47.7300","20.2600","202303","31","14,000","-1","-","-","2002","초록마을로 69","-","중개거래","서울 강서구","-"
